home_team_encoded,away_team_encoded,home_avg_points_last_5,away_avg_points_last_5,home_goals_scored_avg_last_5,away_goals_scored_avg_last_5,home_xg_avg_last_5,away_xg_avg_last_5,home_graph_xg_diff_avg_last_5,away_graph_xg_diff_avg_last_5,home_elo,away_elo,elo_difference,home_rest_days,away_rest_days,match_result
147.0,161.0,2.3871172324855396,-0.5635697603294717,0.20492214649349286,-0.5751158166592409,-1.491050046467626,-0.425902873502379,-0.478397826942212,0.3917080621239184,-0.18270089331822426,-0.42273933780502515,0.16949577180777078,-0.0839170733842173,-0.0849748512952487,0
120.0,146.0,-1.948817085050578,-0.5635697603294717,-2.0195855347713816,0.15425327078453868,0.24146523619850613,-1.0864772410185806,-0.29596348016867574,-0.6550961731528145,-0.6881228958081452,-0.42532934281678214,-0.18705908307905042,-0.10850117074694998,-0.13632579643458484,0
101.0,88.0,-0.5035056458718721,1.3584226855906534,-0.5365804139281319,-0.5751158166592409,-0.38091509199619794,-0.5857604979718982,-1.8518733933041678,1.0520861505531809,-0.536849690364713,-0.17891541028083488,-0.25410699893845484,-0.1330852681096827,-0.11065032386491677,1
37.0,78.0,-1.948817085050578,-2.005064094769566,-2.0195855347713816,-2.0338539915468004,-2.648576333997576,-2.6722339967883615,0.03988387300642085,-0.04484359339365918,-0.3960599080671527,-0.4200729387980411,0.016319938305106207,-0.0839170733842173,-0.0849748512952487,2
52.0,36.0,-0.5035056458718721,2.3194189085507166,0.9464247069151176,1.612991445672098,-0.7578001987078756,1.3049471018139203,-0.4447268582340408,1.999006977467838,-0.3903269696152713,-0.037334590324550186,-0.2503643732063221,-0.0839170733842173,-0.0849748512952487,2
137.0,16.0,-1.948817085050578,2.3194189085507166,-0.5365804139281319,0.8836223582283182,-0.7910350360093504,2.2428766263328943,-0.24306944010247128,1.687178052971131,-0.48870668210362656,-0.2399986356021792,-0.1767591983536984,-0.0839170733842173,-0.0849748512952487,1
10.0,87.0,-1.948817085050578,-2.005064094769566,-2.0195855347713816,-2.0338539915468004,-0.4321244233846243,-2.0116223373725015,-0.18782300386453787,-3.4145455598068843,-0.4854068094733556,-0.6986224581386444,0.15001159395895516,-0.0839170733842173,-0.13632579643458484,0
40.0,34.0,-1.948817085050578,2.3194189085507166,-2.0195855347713816,2.3423605331158774,-1.9138236226809455,0.994248205503478,-0.2571584543708849,1.5249801667104406,-0.4895482196893548,-0.2497517429163529,-0.17045656295663963,-0.15766936547241536,-0.13632579643458484,1
30.0,128.0,0.9418057933068337,-0.08307164884944042,0.45208966663403455,0.8836223582283182,-0.5029253481695909,-1.0399089016362102,-0.09397190764829244,-0.7732906249712505,-0.3451586764677422,-0.46364382045985997,0.08323530535876104,-0.0839170733842173,-0.11065032386491677,2
86.0,127.0,-0.5035056458718721,-1.5245659832895344,-1.5252504944902983,-0.5751158166592409,-0.7665834071052245,-0.42487941803396756,0.027884327610757584,-1.4596848561908322,-0.4558132495478126,-0.720958429170521,0.18679642148127118,-0.10850117074694998,-0.0849748512952487,0
90.0,67.0,-0.021735166145636912,-0.5635697603294717,-1.0309154542092152,-1.5476079332509471,-0.7101884844946947,-1.3405102989621382,-0.047874242361792434,-0.475613215092633,-0.39292170456124503,-0.5757372724948095,0.12866227964372068,-0.0839170733842173,-0.0849748512952487,0
105.0,102.0,-0.021735166145636912,0.8779245741106224,-1.0309154542092152,-0.08886975836338797,0.09352055163398725,-0.013799652399439328,0.8923250343217565,0.2915291439569985,-0.5113654504992675,-0.32040550928365186,-0.1359462906501779,-0.1330852681096827,-0.0849748512952487,0
150.0,53.0,-0.5035056458718721,-1.5245659832895344,-0.042245373647048834,-1.0613618749550942,-0.24246135971337354,-1.07277485840039,-0.35562345970023396,-0.43980732617671386,-0.5380540720096443,-0.6514826852036825,0.07933350613648234,-0.0839170733842173,-0.0849748512952487,0
129.0,56.0,-1.948817085050578,-2.005064094769566,-2.0195855347713816,-2.0338539915468004,-2.648576333997576,-2.6722339967883615,0.03988387300642085,-0.04484359339365918,-0.3960599080671527,-0.4200729387980411,0.016319938305106207,-0.0839170733842173,-0.0849748512952487,0
11.0,47.0,-0.5035056458718721,2.3194189085507166,-2.0195855347713816,-0.5751158166592409,-0.8979810590706033,-1.7822044830771784,0.7300667646868757,-0.6889695264342941,-0.3960599080671527,-0.3054148002840433,-0.06478933161676062,-0.15766936547241536,-0.11065032386491677,0
